2026-06-15 20:31:53,814 | INFO    | __main__ | Comandos: !barril, !cura, !drop, !formiga
2026-06-15 20:38:55,288 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-15 20:39:00,098 | INFO    | src.tiktok_listener | Presente executavel: gg de @ana.gamer
2026-06-15 20:39:00,098 | INFO    | src.command_queue | Enfileirado: gg por @ana.gamer (fila=1)
2026-06-15 20:39:00,102 | INFO    | src.command_queue | Executado: gg por @ana.gamer
2026-06-15 20:39:05,606 | INFO    | src.command_queue | Enfileirado: !formiga por @lua_fps (fila=1)
2026-06-15 20:39:05,607 | WARNING | src.command_queue | Jogo fora de foco; descartando !formiga
2026-06-15 20:39:10,372 | INFO    | src.command_queue | Enfileirado: !drop por @ana.gamer (fila=1)
2026-06-15 20:39:10,373 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-15 20:39:13,777 | INFO    | src.tiktok_listener | Presente executavel: gg de @pedrocaos
2026-06-15 20:39:13,778 | INFO    | src.command_queue | Enfileirado: gg por @pedrocaos (fila=1)
2026-06-15 20:39:13,778 | INFO    | src.tiktok_listener | Simulacao rodando (tick 160)
2026-06-15 20:39:13,781 | INFO    | src.command_queue | Executado: gg por @pedrocaos
2026-06-15 20:39:15,372 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-15 20:39:15,372 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-15 20:39:15,376 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-15 20:39:17,229 | INFO    | src.cooldown | Descartado por cooldown global: !formiga (user=@joao_zoeira)
2026-06-15 20:39:20,863 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-15 20:39:20,864 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-15 20:39:20,868 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-15 20:39:26,495 | INFO    | src.command_queue | Enfileirado: !formiga por @pedrocaos (fila=1)
2026-06-15 20:39:26,496 | WARNING | src.command_queue | Jogo fora de foco; descartando !formiga
2026-06-15 20:39:28,478 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-15 20:39:28,479 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 20:39:30,398 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-15 20:39:30,398 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-15 20:39:30,402 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-15 20:39:33,382 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@pedrocaos)
2026-06-15 20:39:35,455 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-15 20:39:35,455 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-15 20:39:35,460 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-15 20:39:38,708 | INFO    | src.cooldown | Descartado por cooldown global: !formiga (user=@lua_fps)
2026-06-15 20:39:42,366 | INFO    | src.tiktok_listener | Presente executavel: tiny diny de @joao_zoeira
2026-06-15 20:39:42,366 | INFO    | src.command_queue | Enfileirado: tiny diny por @joao_zoeira (fila=1)
2026-06-15 20:39:42,371 | INFO    | src.command_queue | Executado: tiny diny por @joao_zoeira
2026-06-15 20:39:46,350 | INFO    | src.command_queue | Enfileirado: !drop por @ana.gamer (fila=1)
2026-06-15 20:39:46,502 | INFO    | src.command_queue | Executado: !drop por @ana.gamer
2026-06-15 20:39:49,682 | INFO    | src.tiktok_listener | Meta de likes batida por @lua_fps -> zumbi
2026-06-15 20:39:49,682 | INFO    | src.command_queue | Enfileirado: __likes__ por @lua_fps (fila=1)
2026-06-15 20:39:49,687 | INFO    | src.command_queue | Executado: __likes__ por @lua_fps
2026-06-15 20:39:52,751 | INFO    | src.tiktok_listener | Presente executavel: mishka bear de @ana.gamer
2026-06-15 20:39:52,751 | INFO    | src.command_queue | Enfileirado: mishka bear por @ana.gamer (fila=1)
2026-06-15 20:39:52,755 | INFO    | src.command_queue | Executado: mishka bear por @ana.gamer
2026-06-15 20:40:00,343 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-15 20:40:00,344 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 20:40:01,967 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-15 20:40:01,967 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-15 20:40:01,971 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-15 20:40:07,633 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-15 20:40:07,634 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-15 20:40:07,634 | INFO    | src.tiktok_listener | Simulacao rodando (tick 180)
2026-06-15 20:40:07,638 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-15 20:40:09,353 | INFO    | src.cooldown | Descartado por cooldown de usuario: !formiga (user=@pedrocaos)
2026-06-15 20:40:16,933 | INFO    | src.tiktok_listener | Presente executavel: tiktok de @lua_fps
2026-06-15 20:40:16,933 | INFO    | src.command_queue | Enfileirado: tiktok por @lua_fps (fila=1)
2026-06-15 20:40:16,936 | INFO    | src.command_queue | Executado: tiktok por @lua_fps
2026-06-15 20:40:19,815 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-15 20:40:19,967 | INFO    | src.command_queue | Executado: !barril por @lua_fps
2026-06-15 20:40:21,923 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-15 20:40:21,923 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-15 20:40:21,928 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-15 20:40:23,876 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-15 20:40:23,876 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-15 20:40:23,880 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-15 20:40:28,805 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-15 20:40:28,805 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-15 20:40:28,808 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-15 20:40:39,066 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-15 20:40:39,219 | INFO    | src.command_queue | Executado: !barril por @ana.gamer
2026-06-15 20:40:41,019 | INFO    | src.tiktok_listener | Presente executavel: tiktok de @pedrocaos
2026-06-15 20:40:41,019 | INFO    | src.command_queue | Enfileirado: tiktok por @pedrocaos (fila=1)
2026-06-15 20:40:41,023 | INFO    | src.command_queue | Executado: tiktok por @pedrocaos
2026-06-15 20:40:45,436 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-15 20:40:45,588 | INFO    | src.command_queue | Executado: !drop por @joao_zoeira
2026-06-15 20:40:48,970 | INFO    | src.command_queue | Enfileirado: !formiga por @ana.gamer (fila=1)
2026-06-15 20:40:49,123 | INFO    | src.command_queue | Executado: !formiga por @ana.gamer
2026-06-15 20:40:51,171 | INFO    | src.command_queue | Enfileirado: !cura por @pedrocaos (fila=1)
2026-06-15 20:40:51,324 | INFO    | src.command_queue | Executado: !cura por @pedrocaos
2026-06-15 20:40:52,985 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-15 20:40:53,137 | INFO    | src.command_queue | Executado: !barril por @joao_zoeira
2026-06-15 20:40:54,721 | INFO    | src.cooldown | Descartado por cooldown global: !drop (user=@lua_fps)
2026-06-15 20:40:58,627 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@pedrocaos)
2026-06-15 20:41:00,720 | INFO    | src.tiktok_listener | Simulacao rodando (tick 200)
2026-06-15 20:41:03,912 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@ana.gamer)
2026-06-15 20:41:05,617 | INFO    | src.tiktok_listener | Presente executavel: gg de @pedrocaos
2026-06-15 20:41:05,618 | INFO    | src.command_queue | Enfileirado: gg por @pedrocaos (fila=1)
2026-06-15 20:41:05,622 | INFO    | src.command_queue | Executado: gg por @pedrocaos
2026-06-15 20:41:11,337 | INFO    | src.cooldown | Descartado por cooldown de usuario: !formiga (user=@ana.gamer)
2026-06-15 20:41:13,243 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@joao_zoeira)
2026-06-15 20:41:17,800 | INFO    | src.tiktok_listener | Presente executavel: gamepad de @lua_fps
2026-06-15 20:41:17,800 | INFO    | src.command_queue | Enfileirado: gamepad por @lua_fps (fila=1)
2026-06-15 20:41:17,804 | INFO    | src.command_queue | Executado: gamepad por @lua_fps
2026-06-15 20:41:20,309 | INFO    | src.tiktok_listener | Meta de likes batida por @lua_fps -> zumbi
2026-06-15 20:41:20,309 | INFO    | src.command_queue | Enfileirado: __likes__ por @lua_fps (fila=1)
2026-06-15 20:41:20,313 | INFO    | src.command_queue | Executado: __likes__ por @lua_fps
2026-06-15 20:41:24,768 | INFO    | src.cooldown | Descartado por cooldown de usuario: !cura (user=@pedrocaos)
2026-06-15 20:41:26,518 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-15 20:41:26,519 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-15 20:41:29,227 | INFO    | src.command_queue | Enfileirado: !cura por @lua_fps (fila=1)
2026-06-15 20:41:29,228 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-15 20:41:32,959 | INFO    | src.cooldown | Descartado por cooldown global: !drop (user=@pedrocaos)
2026-06-15 20:41:34,489 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-15 20:41:34,489 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-15 20:41:34,493 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-15 20:41:41,020 | INFO    | src.command_queue | Enfileirado: !drop por @lua_fps (fila=1)
2026-06-15 20:41:41,020 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-15 20:41:42,673 | INFO    | src.tiktok_listener | Presente executavel: mishka bear de @ana.gamer
2026-06-15 20:41:42,674 | INFO    | src.command_queue | Enfileirado: mishka bear por @ana.gamer (fila=1)
2026-06-15 20:41:42,678 | INFO    | src.command_queue | Executado: mishka bear por @ana.gamer
2026-06-15 20:41:45,507 | INFO    | src.cooldown | Descartado por cooldown global: !drop (user=@ana.gamer)
2026-06-15 20:41:51,761 | INFO    | src.tiktok_listener | Simulacao rodando (tick 220)
2026-06-15 20:41:54,950 | INFO    | src.command_queue | Enfileirado: !cura por @joao_zoeira (fila=1)
2026-06-15 20:41:54,951 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-15 20:41:58,585 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-15 20:41:58,586 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-15 20:41:58,590 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-15 20:42:01,525 | INFO    | src.tiktok_listener | Presente executavel: mishka bear de @ana.gamer
2026-06-15 20:42:01,525 | INFO    | src.command_queue | Enfileirado: mishka bear por @ana.gamer (fila=1)
2026-06-15 20:42:01,529 | INFO    | src.command_queue | Executado: mishka bear por @ana.gamer
2026-06-15 20:42:05,347 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-15 20:42:05,347 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-15 20:42:05,351 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-15 20:42:07,035 | INFO    | src.tiktok_listener | Presente executavel: tiktok de @pedrocaos
2026-06-15 20:42:07,035 | INFO    | src.command_queue | Enfileirado: tiktok por @pedrocaos (fila=1)
2026-06-15 20:42:07,039 | INFO    | src.command_queue | Executado: tiktok por @pedrocaos
2026-06-15 20:42:10,411 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-15 20:42:10,564 | INFO    | src.command_queue | Executado: !barril por @joao_zoeira
2026-06-15 20:42:13,837 | INFO    | src.tiktok_listener | Presente executavel: tiny diny de @pedrocaos
2026-06-15 20:42:13,837 | INFO    | src.command_queue | Enfileirado: tiny diny por @pedrocaos (fila=1)
2026-06-15 20:42:13,841 | INFO    | src.command_queue | Executado: tiny diny por @pedrocaos
2026-06-15 20:42:25,554 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-15 20:42:25,707 | INFO    | src.command_queue | Executado: !barril por @ana.gamer
2026-06-15 20:42:30,685 | INFO    | src.command_queue | Enfileirado: !drop por @pedrocaos (fila=1)
2026-06-15 20:42:30,838 | INFO    | src.command_queue | Executado: !drop por @pedrocaos
2026-06-15 20:42:33,103 | INFO    | src.command_queue | Enfileirado: !formiga por @ana.gamer (fila=1)
2026-06-15 20:42:33,256 | INFO    | src.command_queue | Executado: !formiga por @ana.gamer
2026-06-15 20:42:38,605 | INFO    | src.cooldown | Descartado por cooldown global: !drop (user=@ana.gamer)
2026-06-15 20:42:45,534 | INFO    | src.tiktok_listener | Presente executavel: gg de @joao_zoeira
2026-06-15 20:42:45,534 | INFO    | src.command_queue | Enfileirado: gg por @joao_zoeira (fila=1)
2026-06-15 20:42:45,535 | INFO    | src.tiktok_listener | Simulacao rodando (tick 240)
2026-06-15 20:42:45,538 | INFO    | src.command_queue | Executado: gg por @joao_zoeira
2026-06-15 20:42:48,122 | INFO    | src.command_queue | Enfileirado: !formiga por @pedrocaos (fila=1)
2026-06-15 20:42:48,275 | INFO    | src.command_queue | Executado: !formiga por @pedrocaos
2026-06-15 20:42:50,633 | INFO    | src.tiktok_listener | Presente executavel: tiktok de @ana.gamer
2026-06-15 20:42:50,634 | INFO    | src.command_queue | Enfileirado: tiktok por @ana.gamer (fila=1)
2026-06-15 20:42:50,638 | INFO    | src.command_queue | Executado: tiktok por @ana.gamer
2026-06-15 20:42:59,642 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-15 20:42:59,643 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 20:43:04,285 | INFO    | src.tiktok_listener | Presente executavel: gg de @lua_fps
2026-06-15 20:43:04,285 | INFO    | src.command_queue | Enfileirado: gg por @lua_fps (fila=1)
2026-06-15 20:43:04,290 | INFO    | src.command_queue | Executado: gg por @lua_fps
2026-06-15 20:43:07,796 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-15 20:43:07,797 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-15 20:43:09,621 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-15 20:43:09,621 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-15 20:43:09,625 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-15 20:43:10,710 | INFO    | src.panel_server | Overlay desconectado (0 ativos)
2026-06-15 20:43:10,710 | INFO    | __main__ | Encerrado pelo usuario (Ctrl+C)
2026-06-15 20:53:48,778 | INFO    | __main__ | Comandos: !barril, !cura, !drop, !formiga, !voa
2026-06-15 20:53:48,778 | INFO    | __main__ | Presentes executaveis: gamepad, gg, mishka bear, rose, tiktok, tiny diny
2026-06-15 20:53:48,778 | INFO    | __main__ | Acao de meta de likes: configurada (Python)
2026-06-15 20:53:48,779 | INFO    | __main__ | Acao de seguir: configurada (Python)
2026-06-15 20:53:48,779 | INFO    | src.key_executor | Backend de teclado: pydirectinput
2026-06-15 20:53:48,779 | INFO    | src.file_bridge | Ponte por arquivo: C:\Program Files (x86)\Steam\steamapps\common\GarrysMod\garrysmod\data\live_caos\fila.txt
2026-06-15 20:53:48,819 | INFO    | websockets.server | server listening on [::1]:8765
2026-06-15 20:53:48,819 | INFO    | websockets.server | server listening on 127.0.0.1:8765
2026-06-15 20:53:48,819 | INFO    | src.panel_server | Painel WebSocket ouvindo em ws://localhost:8765
2026-06-15 20:53:48,819 | INFO    | src.command_queue | Worker da fila iniciado
2026-06-15 20:53:50,287 | INFO    | src.tiktok_listener | Chave da API EulerStream configurada.
2026-06-15 20:53:51,255 | INFO    | src.tiktok_listener | Conectando a @davillops...
2026-06-15 20:53:51,277 | INFO    | websockets.server | connection open
2026-06-15 20:53:51,278 | INFO    | src.panel_server | Overlay conectado (1 ativos)
2026-06-15 20:53:51,715 | INFO    | httpx | HTTP Request: GET https://www.tiktok.com/@davillops/live? "HTTP/1.1 200 OK"
2026-06-15 20:53:52,604 | INFO    | httpx | HTTP Request: GET https://www.tiktok.com/api-live/user/room/?aid=1988&app_language=en&app_name=tiktok_web&browser_language=en-ZA&browser_name=Mozilla&browser_online=true&browser_platform=Win32&browser_version=5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F129.0.0.0%20Safari%2F537.36%20Edg%2F128.0.2739.79&cookie_enabled=true&device_platform=web_pc&focus_state=true&from_page=&history_len=9&is_fullscreen=false&is_page_visible=true&screen_height=1440&screen_width=2560&tz_name=Africa/Johannesburg&channel=tiktok_web&data_collection_enabled=true&os=windows&priority_region=ZA&region=ZA&user_is_login=false&webcast_language=en&msToken=&referer=https://www.tiktok.com/@davillops/live&root_referer=https://www.tiktok.com/@davillops/live&device_id=74009849228522165025&uniqueId=davillops&sourceType=54 "HTTP/1.1 200 OK"
2026-06-15 20:53:53,048 | INFO    | httpx | HTTP Request: GET https://webcast.tiktok.com/webcast/room/check_alive/?aid=1988&app_language=en&app_name=tiktok_web&browser_language=en-ZA&browser_name=Mozilla&browser_online=true&browser_platform=Win32&browser_version=5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F129.0.0.0%20Safari%2F537.36%20Edg%2F128.0.2739.79&cookie_enabled=true&device_platform=web_pc&focus_state=true&from_page=&history_len=9&is_fullscreen=false&is_page_visible=true&screen_height=1440&screen_width=2560&tz_name=Africa/Johannesburg&channel=tiktok_web&data_collection_enabled=true&os=windows&priority_region=ZA&region=ZA&user_is_login=false&webcast_language=en&msToken=&referer=https://www.tiktok.com/@davillops/live&root_referer=https://www.tiktok.com/@davillops/live&device_id=69063475802917697229&room_id=7651773727742462727&room_ids=7651773727742462727 "HTTP/1.1 200 OK"
