2026-06-14 01:36:43,572 | INFO    | __main__ | Comandos: !barril, !cura, !drop
2026-06-14 02:23:53,628 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:23:59,582 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-14 02:24:02,351 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-14 02:24:02,352 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:24:05,305 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-14 02:24:05,306 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:24:08,416 | INFO    | src.cooldown | Descartado por cooldown global: !drop (user=@ana.gamer)
2026-06-14 02:24:21,016 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-14 02:24:21,016 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-14 02:24:21,023 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-14 02:24:29,172 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:24:29,173 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:24:39,784 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:24:39,785 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:24:42,996 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-14 02:24:47,598 | INFO    | src.tiktok_listener | Simulacao rodando (tick 260)
2026-06-14 02:24:50,843 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-14 02:24:50,843 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:24:58,851 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-14 02:24:58,852 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-14 02:24:58,855 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-14 02:25:10,716 | INFO    | src.command_queue | Enfileirado: !drop por @ana.gamer (fila=1)
2026-06-14 02:25:10,869 | INFO    | src.command_queue | Executado: !drop por @ana.gamer
2026-06-14 02:25:15,459 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:25:15,611 | INFO    | src.command_queue | Executado: !barril por @ana.gamer
2026-06-14 02:25:17,567 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:25:17,567 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:25:17,572 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:25:19,566 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@lua_fps)
2026-06-14 02:25:25,270 | INFO    | src.command_queue | Enfileirado: !drop por @lua_fps (fila=1)
2026-06-14 02:25:25,423 | INFO    | src.command_queue | Executado: !drop por @lua_fps
2026-06-14 02:25:28,494 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:25:28,646 | INFO    | src.command_queue | Executado: !barril por @lua_fps
2026-06-14 02:25:30,896 | INFO    | src.cooldown | Descartado por cooldown global: !drop (user=@joao_zoeira)
2026-06-14 02:25:34,818 | INFO    | src.tiktok_listener | Meta de likes batida por @joao_zoeira -> zumbi
2026-06-14 02:25:34,818 | INFO    | src.command_queue | Enfileirado: __likes__ por @joao_zoeira (fila=1)
2026-06-14 02:25:34,822 | INFO    | src.command_queue | Executado: __likes__ por @joao_zoeira
2026-06-14 02:25:42,506 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:25:42,506 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:25:42,507 | INFO    | src.tiktok_listener | Simulacao rodando (tick 280)
2026-06-14 02:25:42,510 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:25:44,970 | INFO    | src.command_queue | Enfileirado: !drop por @ana.gamer (fila=1)
2026-06-14 02:25:45,122 | INFO    | src.command_queue | Executado: !drop por @ana.gamer
2026-06-14 02:25:48,954 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:25:49,106 | INFO    | src.command_queue | Executado: !barril por @ana.gamer
2026-06-14 02:25:59,370 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:25:59,370 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:25:59,374 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:26:01,509 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-14 02:26:01,509 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-14 02:26:01,513 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-14 02:26:10,530 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@ana.gamer)
2026-06-14 02:26:13,180 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@ana.gamer)
2026-06-14 02:26:20,310 | INFO    | src.command_queue | Enfileirado: !cura por @ana.gamer (fila=1)
2026-06-14 02:26:20,463 | INFO    | src.command_queue | Executado: !cura por @ana.gamer
2026-06-14 02:26:25,471 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:26:25,471 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:26:25,475 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:26:30,586 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-14 02:26:30,586 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-14 02:26:30,591 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-14 02:26:34,105 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:26:34,257 | INFO    | src.command_queue | Executado: !barril por @joao_zoeira
2026-06-14 02:26:36,244 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@ana.gamer)
2026-06-14 02:26:36,244 | INFO    | src.tiktok_listener | Simulacao rodando (tick 300)
2026-06-14 02:26:43,234 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:26:43,387 | INFO    | src.command_queue | Executado: !barril por @ana.gamer
2026-06-14 02:26:54,812 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@ana.gamer)
2026-06-14 02:26:57,323 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:26:57,476 | INFO    | src.command_queue | Executado: !barril por @lua_fps
2026-06-14 02:26:59,136 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@pedrocaos)
2026-06-14 02:27:00,963 | INFO    | src.tiktok_listener | Meta de likes batida por @ana.gamer -> zumbi
2026-06-14 02:27:00,963 | INFO    | src.command_queue | Enfileirado: __likes__ por @ana.gamer (fila=1)
2026-06-14 02:27:00,985 | INFO    | src.command_queue | Executado: __likes__ por @ana.gamer
2026-06-14 02:27:18,150 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@lua_fps)
2026-06-14 02:27:21,013 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:27:21,014 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:27:21,016 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:27:24,508 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-14 02:27:24,508 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:27:28,454 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:27:28,454 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:27:28,459 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:27:31,252 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-14 02:27:31,252 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:27:31,253 | INFO    | src.tiktok_listener | Simulacao rodando (tick 320)
2026-06-14 02:27:34,375 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@pedrocaos)
2026-06-14 02:27:36,819 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:27:36,820 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:27:40,190 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-14 02:27:40,191 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-14 02:27:40,194 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-14 02:27:51,185 | INFO    | src.command_queue | Enfileirado: !cura por @joao_zoeira (fila=1)
2026-06-14 02:27:51,186 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:28:11,563 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-14 02:28:11,564 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:28:14,174 | INFO    | src.tiktok_listener | Meta de likes batida por @joao_zoeira -> zumbi
2026-06-14 02:28:14,175 | INFO    | src.command_queue | Enfileirado: __likes__ por @joao_zoeira (fila=1)
2026-06-14 02:28:14,179 | INFO    | src.command_queue | Executado: __likes__ por @joao_zoeira
2026-06-14 02:28:21,581 | INFO    | src.command_queue | Enfileirado: !drop por @ana.gamer (fila=1)
2026-06-14 02:28:21,582 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:28:21,582 | INFO    | src.tiktok_listener | Simulacao rodando (tick 340)
2026-06-14 02:28:27,599 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:28:27,599 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:28:27,603 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:28:31,173 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:28:31,173 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:28:37,185 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@joao_zoeira)
2026-06-14 02:28:44,525 | INFO    | src.tiktok_listener | Meta de likes batida por @lua_fps -> zumbi
2026-06-14 02:28:44,525 | INFO    | src.command_queue | Enfileirado: __likes__ por @lua_fps (fila=1)
2026-06-14 02:28:44,529 | INFO    | src.command_queue | Executado: __likes__ por @lua_fps
2026-06-14 02:28:47,509 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@lua_fps)
2026-06-14 02:28:54,295 | INFO    | src.command_queue | Enfileirado: !drop por @lua_fps (fila=1)
2026-06-14 02:28:54,296 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:29:00,080 | INFO    | src.command_queue | Enfileirado: !cura por @joao_zoeira (fila=1)
2026-06-14 02:29:00,081 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:29:06,916 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:29:06,916 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:29:06,921 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:29:10,535 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-14 02:29:10,536 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:29:13,088 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:29:13,089 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:29:16,626 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@pedrocaos)
2026-06-14 02:29:21,235 | INFO    | src.tiktok_listener | Simulacao rodando (tick 360)
2026-06-14 02:29:28,394 | INFO    | src.cooldown | Descartado por cooldown de usuario: !drop (user=@joao_zoeira)
2026-06-14 02:29:30,931 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:29:30,932 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:29:34,111 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-14 02:29:34,112 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-14 02:29:34,115 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-14 02:29:39,134 | INFO    | src.cooldown | Descartado por cooldown de usuario: !drop (user=@joao_zoeira)
2026-06-14 02:29:42,315 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:29:42,316 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:29:48,800 | INFO    | src.tiktok_listener | Meta de likes batida por @pedrocaos -> zumbi
2026-06-14 02:29:48,800 | INFO    | src.command_queue | Enfileirado: __likes__ por @pedrocaos (fila=1)
2026-06-14 02:29:48,804 | INFO    | src.command_queue | Executado: __likes__ por @pedrocaos
2026-06-14 02:29:53,920 | INFO    | src.command_queue | Enfileirado: !drop por @ana.gamer (fila=1)
2026-06-14 02:29:53,921 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:30:11,956 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:30:11,956 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:30:11,959 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:30:14,383 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:30:14,384 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:30:14,384 | INFO    | src.tiktok_listener | Simulacao rodando (tick 380)
2026-06-14 02:30:23,644 | INFO    | src.command_queue | Enfileirado: !cura por @pedrocaos (fila=1)
2026-06-14 02:30:23,645 | WARNING | src.command_queue | Jogo fora de foco; descartando !cura
2026-06-14 02:30:25,376 | INFO    | src.tiktok_listener | Meta de likes batida por @lua_fps -> zumbi
2026-06-14 02:30:25,376 | INFO    | src.command_queue | Enfileirado: __likes__ por @lua_fps (fila=1)
2026-06-14 02:30:25,380 | INFO    | src.command_queue | Executado: __likes__ por @lua_fps
2026-06-14 02:30:29,100 | INFO    | src.command_queue | Enfileirado: !barril por @lua_fps (fila=1)
2026-06-14 02:30:29,101 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:30:30,848 | INFO    | src.command_queue | Enfileirado: !drop por @pedrocaos (fila=1)
2026-06-14 02:30:30,848 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:30:40,311 | INFO    | src.command_queue | Enfileirado: !barril por @joao_zoeira (fila=1)
2026-06-14 02:30:40,312 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:30:56,171 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@joao_zoeira)
2026-06-14 02:31:02,229 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@joao_zoeira)
2026-06-14 02:31:03,834 | INFO    | src.tiktok_listener | Meta de likes batida por @pedrocaos -> zumbi
2026-06-14 02:31:03,834 | INFO    | src.command_queue | Enfileirado: __likes__ por @pedrocaos (fila=1)
2026-06-14 02:31:03,838 | INFO    | src.command_queue | Executado: __likes__ por @pedrocaos
2026-06-14 02:31:05,873 | INFO    | src.tiktok_listener | Simulacao rodando (tick 400)
2026-06-14 02:31:14,097 | INFO    | src.command_queue | Enfileirado: !drop por @joao_zoeira (fila=1)
2026-06-14 02:31:14,098 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:31:16,167 | INFO    | src.command_queue | Enfileirado: !barril por @pedrocaos (fila=1)
2026-06-14 02:31:16,168 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:31:18,843 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@lua_fps)
2026-06-14 02:31:29,629 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:31:29,630 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:31:31,378 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@lua_fps)
2026-06-14 02:31:37,826 | INFO    | src.command_queue | Enfileirado: !drop por @lua_fps (fila=1)
2026-06-14 02:31:37,827 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:31:40,439 | INFO    | src.tiktok_listener | Meta de likes batida por @lua_fps -> zumbi
2026-06-14 02:31:40,439 | INFO    | src.command_queue | Enfileirado: __likes__ por @lua_fps (fila=1)
2026-06-14 02:31:40,442 | INFO    | src.command_queue | Executado: __likes__ por @lua_fps
2026-06-14 02:31:52,479 | INFO    | src.tiktok_listener | Meta de likes batida por @lua_fps -> zumbi
2026-06-14 02:31:52,479 | INFO    | src.command_queue | Enfileirado: __likes__ por @lua_fps (fila=1)
2026-06-14 02:31:52,483 | INFO    | src.command_queue | Executado: __likes__ por @lua_fps
2026-06-14 02:31:54,055 | INFO    | src.tiktok_listener | Novo seguidor @lua_fps -> fogo
2026-06-14 02:31:54,055 | INFO    | src.command_queue | Enfileirado: __follow__ por @lua_fps (fila=1)
2026-06-14 02:31:54,059 | INFO    | src.command_queue | Executado: __follow__ por @lua_fps
2026-06-14 02:31:56,034 | INFO    | src.command_queue | Enfileirado: !barril por @ana.gamer (fila=1)
2026-06-14 02:31:56,035 | WARNING | src.command_queue | Jogo fora de foco; descartando !barril
2026-06-14 02:31:59,750 | INFO    | src.cooldown | Descartado por cooldown global: !barril (user=@pedrocaos)
2026-06-14 02:31:59,750 | INFO    | src.tiktok_listener | Simulacao rodando (tick 420)
2026-06-14 02:32:02,887 | INFO    | src.tiktok_listener | Novo seguidor @pedrocaos -> fogo
2026-06-14 02:32:02,887 | INFO    | src.command_queue | Enfileirado: __follow__ por @pedrocaos (fila=1)
2026-06-14 02:32:02,891 | INFO    | src.command_queue | Executado: __follow__ por @pedrocaos
2026-06-14 02:32:06,675 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@ana.gamer)
2026-06-14 02:32:08,391 | INFO    | src.command_queue | Enfileirado: !drop por @pedrocaos (fila=1)
2026-06-14 02:32:08,391 | WARNING | src.command_queue | Jogo fora de foco; descartando !drop
2026-06-14 02:32:10,556 | INFO    | src.cooldown | Descartado por cooldown de usuario: !barril (user=@ana.gamer)
2026-06-14 02:32:12,675 | INFO    | src.tiktok_listener | Novo seguidor @ana.gamer -> fogo
2026-06-14 02:32:12,676 | INFO    | src.command_queue | Enfileirado: __follow__ por @ana.gamer (fila=1)
2026-06-14 02:32:12,680 | INFO    | src.command_queue | Executado: __follow__ por @ana.gamer
2026-06-14 02:32:21,131 | INFO    | src.tiktok_listener | Novo seguidor @joao_zoeira -> fogo
2026-06-14 02:32:21,131 | INFO    | src.command_queue | Enfileirado: __follow__ por @joao_zoeira (fila=1)
2026-06-14 02:32:21,135 | INFO    | src.command_queue | Executado: __follow__ por @joao_zoeira
2026-06-14 02:32:24,474 | INFO    | src.command_queue | Enfileirado: !cura por @joao_zoeira (fila=1)
2026-06-14 02:32:24,626 | INFO    | src.command_queue | Executado: !cura por @joao_zoeira
2026-06-14 02:32:32,813 | INFO    | src.cooldown | Descartado por cooldown global: !cura (user=@joao_zoeira)
2026-06-14 02:32:38,514 | INFO    | src.panel_server | Overlay desconectado (1 ativos)
2026-06-14 02:32:38,514 | INFO    | src.panel_server | Overlay desconectado (0 ativos)
2026-06-14 02:32:38,515 | INFO    | __main__ | Encerrado pelo usuario (Ctrl+C)
